cnpj_raiz,vencimento,data_pagamento,data_atraso,data_lancamento,valor_total,transacoes,dias_atraso,target,num_cobrancas,num_pgto_no_dia_total,num_pgto_no_dia_ult_30_dias,num_pgto_no_dia_ult_60_dias,num_pgto_no_dia_ult_90_dias,num_pgto_no_dia_ult_120_dias,num_pgto_atrasado_mais_5_total,num_pgto_atrasado_mais_5_ult_30_dias,num_pgto_atrasado_mais_5_ult_60_dias,num_pgto_atrasado_mais_5_ult_90_dias,num_pgto_atrasado_mais_5_ult_120_dias,num_pgto_atrasado_menos_5_total,num_pgto_atrasado_menos_5_ult_30_dias,num_pgto_atrasado_menos_5_ult_60_dias,num_pgto_atrasado_menos_5_ult_90_dias,num_pgto_atrasado_menos_5_ult_120_dias,num_pgto_adiantado_total,num_pgto_adiantado_ult_30_dias,num_pgto_adiantado_ult_60_dias,num_pgto_adiantado_ult_90_dias,num_pgto_adiantado_ult_120_dias,valor_pgto_no_dia_total,valor_pgto_no_dia_ult_30_dias,valor_pgto_no_dia_ult_60_dias,valor_pgto_no_dia_ult_90_dias,valor_pgto_no_dia_ult_120_dias,valor_pgto_atrasado_mais_5_total,valor_pgto_atrasado_mais_5_ult_30_dias,valor_pgto_atrasado_mais_5_ult_60_dias,valor_pgto_atrasado_mais_5_ult_90_dias,valor_pgto_atrasado_mais_5_ult_120_dias,valor_pgto_atrasado_menos_5_total,valor_pgto_atrasado_menos_5_ult_30_dias,valor_pgto_atrasado_menos_5_ult_60_dias,valor_pgto_atrasado_menos_5_ult_90_dias,valor_pgto_atrasado_menos_5_ult_120_dias,valor_pgto_adiantado_total,valor_pgto_adiantado_ult_30_dias,valor_pgto_adiantado_ult_60_dias,valor_pgto_adiantado_ult_90_dias,valor_pgto_adiantado_ult_120_dias,num_transacoes_pgto_no_dia_total,num_transacoes_pgto_no_dia_ult_30_dias,num_transacoes_pgto_no_dia_ult_60_dias,num_transacoes_pgto_no_dia_ult_90_dias,num_transacoes_pgto_no_dia_ult_120_dias,num_transacoes_pgto_atrasado_mais_5_total,num_transacoes_pgto_atrasado_mais_5_ult_30_dias,num_transacoes_pgto_atrasado_mais_5_ult_60_dias,num_transacoes_pgto_atrasado_mais_5_ult_90_dias,num_transacoes_pgto_atrasado_mais_5_ult_120_dias,num_transacoes_pgto_atrasado_menos_5_total,num_transacoes_pgto_atrasado_menos_5_ult_30_dias,num_transacoes_pgto_atrasado_menos_5_ult_60_dias,num_transacoes_pgto_atrasado_menos_5_ult_90_dias,num_transacoes_pgto_atrasado_menos_5_ult_120_dias,num_transacoes_pgto_adiantado_total,num_transacoes_pgto_adiantado_ult_30_dias,num_transacoes_pgto_adiantado_ult_60_dias,num_transacoes_pgto_adiantado_ult_90_dias,num_transacoes_pgto_adiantado_ult_120_dias,razao_transacoes_pgto_atrasado_mais_5_30_60,razao_transacoes_pgto_atrasado_mais_5_30_90,razao_transacoes_pgto_atrasado_mais_5_30_120,razao_transacoes_pgto_atrasado_menos_5_30_60,razao_transacoes_pgto_atrasado_menos_5_30_90,razao_transacoes_pgto_atrasado_menos_5_30_120,razao_transacoes_pgto_no_dia_30_60,razao_transacoes_pgto_no_dia_30_90,razao_transacoes_pgto_no_dia_30_120,razao_transacoes_pgto_adiantado_30_60,razao_transacoes_pgto_adiantado_30_90,razao_transacoes_pgto_adiantado_30_120
00.091.731,2023-06-26,2023-06-12,2023-07-04,2023-06-15,11212.29,3,0.0,vencido,118,50,1,3,5,7,3,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.428.307,2023-06-30,2023-06-19,2023-07-10,2023-06-15,325943.61,1,2.0,vencido,4,2,1,2,2,2,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.674.371,2023-06-30,2023-06-15,2023-07-10,2023-06-15,18256.63,4,0.0,vencido,74,53,1,4,5,8,0,0,0,0,0,20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.693.135,2023-06-22,2023-06-15,2023-06-30,2023-06-07,8264.44,4,0.0,vencido,39,37,4,7,11,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.708.319,2023-06-19,2023-06-19,2023-06-27,2023-06-07,2904.06,5,0.0,pgto_no_dia,156,84,3,7,11,13,3,0,0,0,0,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.749.205,2023-06-29,2023-06-13,2023-07-07,2023-06-14,13219.52,1,-2.0,vencido,30,11,2,4,4,6,0,0,0,0,0,12,1,3,3,5,7,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.766.315,2023-05-24,2023-06-07,2023-06-01,2023-04-14,466489.637,106,15.0,vencido,34,10,0,0,0,0,14,2,4,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.822.009,2023-06-12,2023-06-02,2023-06-20,2023-05-31,81337.586,28,0.0,vencido,151,60,3,6,6,7,19,0,0,0,0,72,0,1,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.853.538,2023-06-21,2023-06-14,2023-06-29,2023-06-14,29334.9,1,0.0,vencido,186,91,3,6,9,14,9,0,0,0,0,83,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.970.771,2023-06-30,2023-06-15,2023-07-10,2023-06-15,78387.99,17,0.0,vencido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
00.994.870,2023-06-21,2023-06-07,2023-06-29,2023-06-14,2388.36,1,0.0,vencido,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.097.817,2023-06-21,2023-06-13,2023-06-29,2023-06-14,14968.9,7,-1.0,vencido,98,47,0,2,5,6,0,0,0,0,0,6,1,1,2,2,45,2,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.125.797,2023-06-30,2023-06-15,2023-07-10,2023-06-15,2102.74,22,0.0,vencido,47,45,1,4,4,6,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.126.097,2023-06-16,2023-06-16,2023-06-26,2023-06-06,192339.82,38,3.0,vencido,8,3,0,2,3,3,0,0,0,0,0,4,3,4,4,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.128.449,2023-06-26,2023-06-13,2023-07-04,2023-06-15,3253.58,5,1.0,vencido,8,5,1,3,4,5,0,0,0,0,0,1,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.177.442,2023-06-26,2023-06-12,2023-07-04,2023-06-15,3759.19,7,0.0,vencido,23,20,1,3,4,6,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.353.824,2023-06-26,2023-06-15,2023-07-04,2023-06-14,46443.89,2,-2.0,vencido,177,85,1,3,6,9,3,0,0,0,0,49,0,0,0,0,40,2,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.374.153,2023-06-26,2023-06-19,2023-07-04,2023-06-14,8470.72,12,0.0,vencido,93,74,3,6,10,14,0,0,0,0,0,19,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.428.996,2021-10-28,2021-10-08,2021-11-08,2021-10-21,23983.81,5,1.0,vencido,15,6,0,0,1,1,5,0,0,0,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.446.719,2023-06-30,2023-06-15,2023-07-10,2023-06-15,19946.207,12,0.0,vencido,9,7,1,4,4,6,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.463.378,2023-06-30,2023-06-15,2023-07-10,2023-06-15,17013.7,10,0.0,vencido,64,43,1,4,5,8,1,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.570.842,2023-06-27,2023-06-12,2023-07-05,2023-06-15,80185.15,29,0.0,vencido,106,41,1,3,5,7,1,0,0,0,0,32,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.618.978,2023-06-30,2023-06-20,2023-07-10,2023-06-15,24631.3,12,3.0,vencido,38,22,1,2,3,5,0,0,0,0,0,11,0,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.647.381,2023-06-26,2023-06-12,2023-07-04,2023-06-15,1937.01,1,0.0,vencido,44,43,1,3,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.674.405,2023-06-21,2023-06-12,2023-06-29,2023-05-31,669487.484,94,0.0,vencido,56,44,3,7,11,15,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.818.827,2022-04-04,2022-04-04,2022-04-12,2022-03-15,3294.98,4,0.0,pgto_no_dia,22,19,1,3,5,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.922.461,2023-06-19,2023-06-19,2023-06-27,2023-06-07,3819.45,6,0.0,pgto_no_dia,98,83,3,5,5,8,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.956.134,2023-06-26,2023-06-12,2023-07-04,2023-06-15,14759.668,56,0.0,vencido,92,51,1,3,5,7,1,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01.984.600,2023-06-21,2023-06-14,2023-06-29,2023-06-14,164941.205,6,0.0,vencido,199,106,3,6,9,14,3,0,0,0,0,83,0,0,1,1,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.006.743,2023-06-26,2023-06-12,2023-07-04,2023-06-15,112124.218,28,0.0,vencido,106,43,1,3,5,7,3,0,0,0,0,42,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.266.555,2023-06-26,2023-06-19,2023-07-04,2023-06-14,5147.58,4,0.0,vencido,46,42,3,6,10,14,0,0,0,0,0,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.325.282,2023-06-21,2023-06-14,2023-06-29,2023-06-14,27547.37,9,0.0,vencido,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.442.313,2023-06-21,2023-06-14,2023-06-29,2023-06-14,8852.9,1,0.0,vencido,87,81,2,5,8,12,0,0,0,0,0,3,0,0,1,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.465.242,2023-06-21,2023-06-14,2023-06-29,2023-06-14,23389.85,14,0.0,vencido,167,101,3,5,7,12,2,0,0,0,0,61,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.492.735,2023-03-09,2023-04-04,2023-03-17,2022-07-31,4749.87,9,18.0,pgto_atrasado_mais_5,104,29,0,1,3,3,15,1,1,1,4,60,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.496.910,2023-06-21,2023-06-14,2023-06-29,2023-06-14,1316.48,2,0.0,vencido,197,98,3,6,10,15,3,0,0,0,0,91,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.556.936,2023-06-30,2023-06-15,2023-07-10,2023-06-15,8655.57,2,0.0,vencido,14,11,1,3,4,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.681.594,2020-10-26,2020-10-27,2020-11-04,2020-10-15,7845.48,3,10.0,vencido,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.723.506,2023-06-22,2023-06-19,2023-06-30,2023-06-10,52010.37,33,0.0,vencido,54,45,3,8,13,18,2,1,1,1,1,7,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.758.232,2023-06-21,2023-06-14,2023-06-29,2023-06-14,8590.6,7,0.0,vencido,57,34,2,5,10,14,0,0,0,0,0,5,1,1,1,1,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.776.842,2023-06-23,2023-06-16,2023-07-03,2023-06-14,25830.23,2,0.0,vencido,119,105,3,7,11,15,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.788.492,2023-06-26,2023-06-12,2023-07-04,2023-06-15,5011.683,8,0.0,vencido,117,44,1,3,5,6,1,0,0,0,0,47,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.796.312,2023-07-03,2023-06-16,2023-07-11,2023-06-15,4253.979,13,0.0,vencido,68,49,2,4,5,8,2,0,0,0,0,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.799.172,2023-06-26,2023-06-16,2023-07-04,2023-06-15,24777.24,19,4.0,vencido,34,17,0,0,2,3,0,0,0,0,0,6,1,1,1,2,11,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.799.488,2022-10-13,2022-09-27,2022-10-21,2022-09-30,66030.85,20,0.0,vencido,96,10,1,2,2,2,17,0,0,2,3,69,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.870.124,2023-06-22,2023-06-19,2023-06-30,2023-06-14,1368883.254,39,2.0,vencido,209,1,0,0,0,0,18,0,0,0,0,190,3,7,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.871.155,2023-06-26,2023-06-19,2023-07-04,2023-06-14,4088.04,2,0.0,vencido,14,11,2,6,7,11,0,0,0,0,0,2,1,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.909.918,2023-05-02,2023-05-03,2023-05-10,2023-04-15,59553.42,4,10.0,vencido,53,42,1,3,3,4,8,0,1,3,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.930.056,2023-06-26,2023-06-12,2023-07-04,2023-06-15,5810.509,11,0.0,vencido,70,39,1,1,1,3,0,0,0,0,0,18,0,0,0,0,13,0,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.940.206,2023-06-21,2023-06-14,2023-06-29,2023-06-14,20236.67,3,0.0,vencido,147,63,1,4,5,7,4,0,0,0,0,79,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02.973.203,2023-06-30,2023-06-12,2023-07-10,2023-06-15,11209.53,5,-3.0,vencido,2,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03.043.667,2023-06-21,2023-06-14,2023-06-29,2023-06-14,28549.45,2,0.0,vencido,68,66,3,6,10,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03.078.411,2023-06-21,2023-06-19,2023-06-29,2023-06-14,114925.11,1,-2.0,pgto_adiantado,118,24,1,1,1,1,0,0,0,0,0,7,0,0,0,0,87,2,5,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03.174.409,2023-06-22,2023-06-14,2023-06-30,2023-06-07,40713.703,16,4.0,vencido,16,12,0,5,8,12,0,0,0,0,0,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03.215.725,2023-07-03,2023-06-16,2023-07-11,2023-06-15,5903.31,1,0.0,vencido,51,33,2,4,5,6,6,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03.317.169,2023-07-03,2023-06-19,2023-07-11,2023-06-15,20219.004,13,0.0,vencido,35,14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21,2,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
